bias,coverage_80,coverage_90,crps_normal,experiment_id,first_date,last_date,mae,median_abs_error,model_id,n,rmse
-1.768294985152655,0.7445205479452055,0.9301369863013699,3.1960098577153673,EXP-0066,2020-01-01,2023-12-31,4.719180733209044,4.599637648939678,exp-0066_shuffled_target_control,1460,5.50183547300438
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0067,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.4072794830519493,0.8589041095890411,0.9397260273972603,1.0603486254483312,EXP-0067,2020-01-01,2023-12-31,1.472469740477716,1.2249753257033102,exp-0067_candidate,1460,1.8817431720149451
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0067,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0067,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.6543782933565412,0.7458904109589041,0.9431506849315069,3.1831977844884682,EXP-0067,2020-01-01,2023-12-31,4.702837093255324,4.57415331321338,exp-0067_shuffled_target_control,1460,5.479673828932495
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0068,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.19933750828405056,0.8952054794520548,0.9582191780821918,0.9675290928901839,EXP-0068,2020-01-01,2023-12-31,1.340401505915051,1.1462515758683018,exp-0068_candidate,1460,1.6907173053488487
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0068,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0068,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.672598030475974,0.7664383561643836,0.9424657534246575,3.1633572083417576,EXP-0068,2020-01-01,2023-12-31,4.680540655969156,4.683429835429907,exp-0068_shuffled_target_control,1460,5.449257921111465
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0069,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0069,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.4165186233905783,0.9938356164383562,1.0,1.2872846909374203,EXP-0069,2020-01-01,2023-12-31,1.5288847261187781,1.3481479613536917,exp-0069_candidate,1460,1.885664422001238
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0069,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.6181682181148986,0.7589041095890411,0.9431506849315069,3.164951251848301,EXP-0069,2020-01-01,2023-12-31,4.685364452909604,4.59340702427413,exp-0069_shuffled_target_control,1460,5.45237127796427
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0070,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.29843602479489556,0.8616438356164383,0.939041095890411,1.0502535559398636,EXP-0070,2020-01-01,2023-12-31,1.4581025552698907,1.2004800199484524,exp-0070_candidate,1460,1.8616654524413168
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0070,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0070,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.6245801966734947,0.7458904109589041,0.936986301369863,3.1959569319105956,EXP-0070,2020-01-01,2023-12-31,4.728093935268265,4.611439149679422,exp-0070_shuffled_target_control,1460,5.497564407143415
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0071,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.27223662296008144,0.863013698630137,0.9363013698630137,1.048913318717077,EXP-0071,2020-01-01,2023-12-31,1.4531096728628112,1.1692969828162898,exp-0071_candidate,1460,1.862089394877485
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0071,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0071,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.5892950437081588,0.7589041095890411,0.947945205479452,3.1866537673435062,EXP-0071,2020-01-01,2023-12-31,4.726573131414222,4.617881202024822,exp-0071_shuffled_target_control,1460,5.483826193040893
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0072,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.3354307789974578,0.8684931506849315,0.9438356164383561,1.0220494397759659,EXP-0072,2020-01-01,2023-12-31,1.4239068362938845,1.1807063517231544,exp-0072_candidate,1460,1.8033613351518933
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0072,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0072,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.9363747376535765,0.7445205479452055,0.9308219178082192,3.213503999044534,EXP-0072,2020-01-01,2023-12-31,4.73309504475081,4.556593053302496,exp-0072_shuffled_target_control,1460,5.535505470187317
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0073,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.3446371185079893,0.8671232876712329,0.9356164383561644,1.043196107464804,EXP-0073,2020-01-01,2023-12-31,1.4549164311341796,1.1954345479690716,exp-0073_candidate,1460,1.846968065774254
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0073,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0073,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.7809447999966697,0.7431506849315068,0.934931506849315,3.2262655684276504,EXP-0073,2020-01-01,2023-12-31,4.76771875696539,4.622344056535418,exp-0073_shuffled_target_control,1460,5.551348816107358
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0074,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.2916012850411491,0.8657534246575342,0.9363013698630137,1.0461721915100837,EXP-0074,2020-01-01,2023-12-31,1.4541846781897794,1.1918509119281318,exp-0074_candidate,1460,1.853610202080414
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0074,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0074,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.9696465331905386,0.7321917808219178,0.9301369863013699,3.25132771150006,EXP-0074,2020-01-01,2023-12-31,4.80124817887312,4.651195175664192,exp-0074_shuffled_target_control,1460,5.591212898815976
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0075,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.3042323599850546,0.8616438356164383,0.9417808219178082,1.0471890348707285,EXP-0075,2020-01-01,2023-12-31,1.450048199024415,1.200187073724095,exp-0075_candidate,1460,1.856730913849122
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0075,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0075,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.7058531847493064,0.7349315068493151,0.9328767123287671,3.2160128672950234,EXP-0075,2020-01-01,2023-12-31,4.747315941121577,4.603667651631637,exp-0075_shuffled_target_control,1460,5.534482314669549
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0076,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
