source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc,lead_hour_grib,availability_proxy_utc,variable,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,grib_units,normalized_units,grid_point_count,bbox_min,bbox_mean,bbox_median,bbox_max,bbox_std
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.25328125,1006.627936395202,1006.699296875,1007.751328125,0.5892095641015709
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,77.46776580810547,86.40716259888929,83.86776733398438,98.36776733398438,5.979203526989237
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.1162048339844,26.488938210227293,27.016198730468773,29.016198730468773,2.1556526261114617
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,26.949494949494948,28.0,65.0,17.353935156081736
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,22.319665527343773,26.68328740283698,27.119653320312523,29.119653320312523,2.09402530340048
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.1845642089844,26.417783548374388,26.9145446777344,28.814538574218773,2.1143950112154557
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.2767676817949374,2.0999999046325684,7.5,1.903682153634071
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.9897704124450684,-0.9099725289740648,-0.7897704839706421,0.910229504108429,0.8545753018782702
gefs_control,gefs_control_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.831390380859375,3.540326794214321,3.168609619140625,8.468609809875488,3.066766802476962
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,62.0,863.6969696969697,965.0,1573.0,483.64300329611086
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-32.831298828125,-7.689884686710859,-5.831298828125,0.168701171875,7.089628362857702
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.350000000000023,24.33080783420141,24.550012207031276,25.550012207031276,0.9561780809740056
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.840324640274048,6.645375143397938,7.140324592590332,11.940324783325195,2.8301541601277185
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.04375,1007.4090632891412,1007.469765625,1008.569765625,0.6062294007705068
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,69.95237731933594,82.34732980439158,82.05238342285156,93.65238189697266,4.473905952749768
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,2.671999931335449,54.21042408846846,62.06399917602539,73.79199981689453,20.25958565559353
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,24.450006103515648,27.64393914733272,28.2499938964844,29.050012207031276,1.220103166850463
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,37.82828282828283,38.0,75.0,23.32382507744475
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.490289306640648,27.69735415680242,28.2902770996094,29.190270996093773,1.245375689593758
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.113793945312523,26.383589064472872,26.9038024902344,28.813775634765648,2.123246148691407
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,4.632323249045647,4.0,15.899999618530272,3.876237589225388
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.250720262527466,-1.7113262724996818,-1.7507202625274658,-0.3507202267646789,0.6829552758741042
gefs_control,gefs_control_20260706_18z_f030,2026-07-06,18,30,2026-07-06T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.594592273235321,3.809448124662117,3.5054078102111816,9.10540771484375,2.928643604197077
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,128.0,1007.939393939394,984.0,1786.0,530.8404203548001
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-15.6136474609375,-3.108596955886995,-1.6136474609375,0.3863525390625,3.627542611946776
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.235559082031276,24.38405761718752,24.635583496093773,25.835565185546898,1.249273000142627
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,3.223329782485962,7.324339784757055,7.223329544067383,11.523329734802246,2.295515845875591
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.62890625,1007.9178014520202,1007.96484375,1008.91890625,0.590430714101873
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,55.7574462890625,75.55946677622168,80.6574478149414,89.95744323730469,9.057180525127896
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,42.12799835205078,566.6222198563393,659.8880004882812,712.47998046875,196.2192580791425
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,25.573510742187523,29.28642633611508,29.1035095214844,32.16350708007815,1.2299455339504797
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,54.73737373737374,54.0,100.0,33.358047159185766
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,25.628381347656276,29.322308534564414,29.128381347656276,32.22835693359377,1.2242351702645786
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,24.429620361328148,27.711832435684997,28.219598388671898,29.089624023437523,1.160379073779111
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.172727276731019,1.5,8.0,2.026482158827295
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.222705125808716,-1.4681596197564193,-1.522705078125,0.3772949278354645,0.7413164190101504
gefs_control,gefs_control_20260706_18z_f033,2026-07-06,18,33,2026-07-06T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.0710022002458572,4.862921383344766,5.071002006530762,8.471002578735352,2.3144550969621487
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,340.0,1095.080808080808,1041.0,1740.0,397.3911813890837
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-10.70361328125,-2.350077927714646,-1.70361328125,0.29638671875,2.865021132057138
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.7499938964844,24.459079380228083,24.850000000000023,25.7499938964844,1.2011846761407985
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,4.214633464813232,7.446956764567982,7.614633560180664,10.3146333694458,1.635640186724204
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.016328125,1006.2534848484848,1006.3403125,1007.10234375,0.5848560459524528
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,52.51840591430664,72.49012386437619,75.41840362548828,83.81840515136719,10.047433208801204
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,225.6000061035156,716.3267893165049,780.7039794921875,840.8319702148438,148.42726277578723
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,28.685357666015648,30.128785782631017,29.585351562500023,33.28536376953127,1.3766563508588547
gefs_control,gefs_control_20260706_18z_f036,2026-07-06,18,36,2026-07-06T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,57.90909090909091,58.0,100.0,30.96922255462995
